Date,Close,High,Low,Open,Volume,RSI,MACD,Bollinger_Upper,Bollinger_Lower
2024-10-06,62818.953125,62959.5703125,61833.1484375,62084.98828125,14776233667,53.638223439857505,508.13258809358376,66406.59586220863,59687.38695029138
2024-10-07,62236.66015625,64443.70703125,62152.55078125,62819.109375,34253562610,51.169902932357516,450.4039445100061,66286.84599560809,59999.94892626691
2024-10-08,62131.96875,63174.3046875,61843.5625,62221.64453125,28134475157,50.71800175626231,391.69069055409636,66271.9122930165,60063.1115351085
2024-10-09,60582.1015625,62508.8359375,60314.61328125,62131.7265625,27670982363,44.45834772530486,217.59043741993082,66352.35690245205,59746.83137879794
2024-10-10,60274.5,61236.72265625,58895.20703125,60581.9296875,30452813570,43.31570022906415,54.169425706037146,66419.23351070005,59388.10711429994
2024-10-11,62445.08984375,63400.87109375,60046.125,60275.4609375,30327141594,52.57789116861217,98.66817129252013,66369.58202942536,59342.78359557464
2024-10-12,63193.0234375,63448.78515625,62443.26953125,62444.6171875,16744110886,55.28893132787928,192.07165555495158,66331.82232577627,59334.97454922373
2024-10-13,62851.375,63272.65234375,62035.63671875,63192.9453125,18177529690,53.77659132190522,235.8081663810226,66300.53176900191,59318.42252787308
2024-10-14,66046.125,66482.4921875,62442.15234375,62848.3984375,43706958056,63.75932790899848,522.2392427674713,66612.4235389833,59180.946382891685
2024-10-15,67041.109375,67881.6796875,64809.1953125,66050.3671875,48863870879,66.20713254545268,820.0715833236027,67224.12166779324,58959.04473845677
2024-10-16,67612.71875,68375.2890625,66758.7265625,67042.4609375,38195189534,67.56261563115251,1089.668933237117,67711.35969442705,58714.97663369795
2024-10-17,67399.8359375,67912.2109375,66647.390625,67617.078125,32790898511,66.49289532168987,1271.4919439016958,68024.88167488747,58562.371840737535
2024-10-18,68418.7890625,68969.75,67177.8203125,67419.109375,36857165014,69.02118524686978,1480.7399429249272,68541.54829441172,58298.81928371328
2024-10-19,68362.734375,68668.0078125,68024.640625,68418.9765625,14443497908,68.7140160112724,1623.3345546334385,69039.10894938264,58074.00159749236
2024-10-20,69001.703125,69359.0078125,68105.71875,68364.1796875,18975847518,70.33469318304799,1767.5263067739215,69811.45273916633,57868.87812020867
2024-10-21,67367.8515625,69462.734375,66829.8515625,69002.0,37498611780,61.55414444329719,1730.0185656386966,70159.60972610493,58173.80550827008
2024-10-22,67361.40625,67801.578125,66581.3671875,67360.703125,31808472566,61.52151609012513,1680.402691494135,70419.69430397627,58586.58303977373
2024-10-23,66432.1953125,67402.7421875,65188.03515625,67362.375,32263980353,56.8433808451602,1548.2548783723905,70498.60502573078,59074.95161489421
2024-10-24,68161.0546875,68798.9609375,66454.1015625,66653.703125,31414428647,62.54941525573705,1564.9910446915674,70840.53325315131,59342.38119997369
2024-10-25,66642.4140625,68722.15625,65521.79296875,68165.296875,41469984306,55.59582383439826,1439.1236488482828,70933.69614171979,59704.4647957802
2024-10-26,67014.6953125,67317.921875,66360.59375,66628.734375,19588098156,56.86186581087499,1353.806972346014,71067.1670664873,59990.568089762695
2024-10-27,67929.296875,68221.3125,66847.2265625,67023.4765625,16721307878,59.88771416338342,1344.495091498422,71229.52990832736,60397.468919797655
2024-10-28,69907.7578125,70212.265625,67535.1328125,67922.671875,38799856657,65.52165672685929,1479.703520703304,71621.75508812757,60782.82264624743
2024-10-29,72720.4921875,73577.2109375,69729.9140625,69910.046875,58541874402,71.623716325034,1793.1510034626408,72293.48617106097,61324.93062581404
2024-10-30,72339.5390625,72905.296875,71411.734375,72715.3671875,40646637831,69.82133893127968,1987.9053232488804,72530.86632332238,62294.054379802634
2024-10-31,70215.1875,72662.3125,69590.5,72335.046875,40627912076,60.65501633457502,1948.3724825030804,72515.88171902359,63086.04874972642
2024-11-01,69482.46875,71559.015625,68779.703125,70216.8984375,49989795365,57.834741937261406,1836.7452855369484,72376.1571021043,63854.71789789569
2024-11-02,69289.2734375,69867.3515625,69033.71875,69486.0234375,18184612091,57.081107055518096,1712.944917850822,71969.01382394005,64905.65101980995
2024-11-03,68741.1171875,69361.65625,67482.5234375,69296.3828125,34868307655,54.8953580952024,1552.7020238762052,71929.91260271492,65214.25145978508
2024-11-04,67811.5078125,69433.1796875,66803.6484375,68742.1328125,41184819348,51.30723516895528,1335.3041137949476,71914.54053953181,65306.6633667182
2024-11-05,69359.5625,70522.7890625,67458.8671875,67811.171875,46046889204,56.41614059176574,1273.2525169928704,71984.05578733115,65411.83249391884
2024-11-06,75639.078125,76460.15625,69322.03125,69358.5,118592653963,70.11406587276566,1711.0566147463105,73516.5523502422,64703.26014975779
2024-11-07,75904.859375,76943.1171875,74480.421875,75637.0859375,63467654989,70.53615235696438,2055.768225638647,74775.41627892238,64193.00325232762
2024-11-08,76545.4765625,77252.75,75648.7421875,75902.8359375,55176858003,71.57810173911534,2353.517232313403,75980.05781065841,63806.635939341584
2024-11-09,76778.8671875,76932.765625,75773.7890625,76556.1875,29009480361,71.96705320981829,2578.5937149524398,77047.28301449057,63517.127141759425
2024-11-10,80474.1875,81474.421875,76565.4296875,76775.546875,82570594495,77.27077100040869,3020.3333919208962,78882.65427935857,62992.389470641436
2024-11-11,88701.484375,89604.5,80283.25,80471.4140625,117966845037,84.36381009870644,3988.314560293089,82918.96995979545,61090.081602704566
2024-11-12,87955.8125,89956.8828125,85155.109375,88705.5625,133673285375,81.87008727389464,4641.769690097019,85697.00431404747,60464.408967202515
2024-11-13,90584.1640625,93434.3515625,86256.9296875,87929.96875,123559027869,83.69912736375835,5310.507370113235,88713.12042558844,59690.60379316156
2024-11-14,87250.4296875,91765.21875,86682.8125,90574.8828125,87616705248,73.56203368564762,5507.989620893888,90363.47854084193,60101.04724040809
2024-11-15,91066.0078125,91868.7421875,87124.8984375,87284.1796875,78243109518,76.99609562272099,5904.319672122103,92553.29131434228,60316.365716907734
2024-11-16,90558.4765625,91763.9453125,90094.2265625,91064.3671875,44333192814,75.58962905200347,6107.062151892111,94302.7960484639,60829.77895153611
2024-11-17,89845.8515625,91433.0390625,88741.6640625,90558.4609375,46350159305,73.55786725934618,6139.462246847048,95726.01147475906,61400.37290024094
2024-11-18,90542.640625,92596.7890625,89393.59375,89843.71875,75535775084,74.28566520172568,6150.465867574167,97153.45451725612,61755.144701493875
2024-11-19,92343.7890625,94002.8671875,90426.984375,90536.8125,74521048295,76.1157014717283,6232.677515664371,98685.31594291778,62223.708275832236
2024-11-20,94339.4921875,94902.0234375,91619.5,92341.890625,71730956426,77.98522037422151,6385.262075955397,100211.52701150878,63109.92767599122
2024-11-21,98504.7265625,99014.21875,94132.6015625,94334.640625,106024505582,81.27887142647931,6764.311273323503,102158.92188193896,64064.75858681105
2024-11-22,98997.6640625,99655.5,97222.6640625,98496.4296875,78473580551,81.62916267905983,7023.523621423054,103734.2564924503,65460.263038799705
2024-11-23,97777.28125,99014.6796875,97232.890625,99006.7421875,44414644677,77.75043744771284,7049.217588635831,104549.14357027199,67548.992367228
2024-11-24,98013.8203125,98647.1796875,95788.078125,97778.09375,51712020623,77.96894698689631,7007.8844387183635,104741.7427773361,70376.6244101639
2024-11-25,93102.296875,98935.03125,92642.9140625,98033.4453125,80909462490,63.929546017985835,6503.836546318998,103895.6815241142,73596.9591008858
2024-11-26,91985.3203125,94991.75,90770.8125,93087.28125,91656519855,61.22932744023611,5945.705890065146,103512.44647293614,75614.81837081385
2024-11-27,95962.53125,97361.1796875,91778.6640625,91978.140625,71133452438,66.6334785181416,5757.937092970926,103271.75416506309,77861.27786618692
2024-11-28,95652.46875,96650.203125,94677.3515625,95954.9453125,52260008261,65.8627186341412,5520.47294034189,102640.66855083004,80403.06269916997
2024-11-29,97461.5234375,98693.171875,95407.8828125,95653.953125,54968682476,68.17570237116394,5415.82620961724,101662.85092385241,83449.1459511476
2024-11-30,96449.0546875,97499.34375,96144.21875,97468.8125,31634227866,65.50081815932062,5191.352475179199,100718.16115739182,85991.32243635817
2024-12-01,97279.7890625,97888.125,95770.1875,96461.3359375,36590695296,66.65679194658566,5022.591437084688,101011.01545922001,86556.29860327998
2024-12-02,95865.3046875,98152.6015625,94482.8671875,97276.0078125,72680784305,62.79838256511736,4720.297380890013,100938.05213110113,87420.21115014887
2024-12-03,96002.1640625,96297.203125,93629.5625,95854.59375,67067810961,63.021418696396,4440.582302607683,101043.16367489107,87856.89960635894
2024-12-04,98768.53125,99207.328125,94660.5234375,95988.53125,77199817112,67.29026381500081,4391.506249935119,100984.60750205148,89067.26593544852
2024-12-05,96593.5703125,103900.46875,91998.78125,98741.5390625,149218945580,61.29873081732204,4129.509538440267,101008.05806091256,89596.57162658745
2024-12-06,99920.7109375,102039.8828125,96514.875,97074.2265625,94534772658,66.24947649734793,4142.594449224183,101377.93113256452,90162.92199243547
2024-12-07,99923.3359375,100563.3828125,99030.8828125,99916.7109375,44177510897,66.25314443171784,4105.846508109316,101456.74847122027,91091.85309127973
2024-12-08,101236.015625,101399.9921875,98771.515625,99921.9140625,44125751925,68.1190369175297,4134.98030130296,101714.84545499297,91903.09360750702
2024-12-09,97432.71875,101272.5078125,94355.9140625,101237.0625,110676473908,58.09626868061405,3807.2867384056444,101524.23340926427,92602.59862198573
2024-12-10,96675.4296875,98270.15625,94321.2578125,97441.234375,104823780634,56.319368202682945,3446.7483609116753,101468.62521376192,92891.80056748808
2024-12-11,101173.03125,101913.359375,95747.2265625,96656.0625,85391409936,63.466201764638974,3483.779120158142,101913.294868469,92713.961381531
2024-12-12,100043.0,102524.9140625,99339.953125,101167.8046875,72073983533,60.77560743306936,3382.9456936970237,102063.62901794753,92668.16082580248
2024-12-13,101459.2578125,101888.8046875,99233.28125,100046.6484375,56894751583,62.89852642419213,3378.370889418962,102574.97258896139,92525.0149110386
2024-12-14,101372.96875,102618.8828125,100634.0546875,101451.4375,40422968793,62.675951493658516,3329.40322991999,103011.11413024565,92424.78821350435
2024-12-15,104298.6953125,105047.5390625,101227.03125,101373.53125,51145914137,66.94678073517082,3486.487630114003,103860.27648966108,92695.26569783891
2024-12-16,106029.71875,107780.578125,103322.984375,104293.578125,91020417816,69.19287765636032,3707.914740606604,104749.8667809098,93210.1152503402
2024-12-17,106140.6015625,108268.4453125,105291.734375,106030.6875,68589364868,69.33661868223139,3847.9874334072665,105867.71818356468,93110.07087893532
2024-12-18,100041.5390625,106470.609375,100041.5390625,106147.296875,93865656139,54.32268837934232,3427.3443872151256,105841.38990600368,93575.30618774633
2024-12-19,97490.953125,102748.1484375,95587.6796875,100070.6875,97221662392,49.49585681710713,2855.2571464695357,105840.71813321792,93578.92092928209
2024-12-20,97755.9296875,98098.9140625,92175.1796875,97484.6953125,105634083408,49.99298003619675,2395.6398358116567,105792.45985662425,93757.86670587576
2024-12-21,97224.7265625,99507.1015625,96426.5234375,97756.1953125,51765334294,48.95269702171233,1965.8648863126145,105794.31971636221,93750.50059613779
2024-12-22,95104.9375,97360.265625,94202.1875,97218.3203125,43147981314,44.93443309965065,1437.6436201944161,105863.14197437071,93605.6416193793
2024-12-23,94686.2421875,96416.2109375,92403.1328125,95099.390625,65239002919,44.163327673947016,974.0114509258128,105981.68689190262,93355.50451434738
2024-12-24,98676.09375,99404.0625,93448.015625,94684.34375,47114953674,52.52417569566535,917.9457853914209,105979.82877677155,93348.11887947845
2024-12-25,99299.1953125,99478.75,97593.46875,98675.9140625,33700394629,53.690417099723994,913.2648810793908,105960.25798262656,93638.25217362345
2024-12-26,95795.515625,99884.5703125,95137.8828125,99297.6953125,47054980873,46.73799323592754,619.6941133867222,105995.40267552843,93190.58794947158
2024-12-27,94164.859375,97294.84375,93310.7421875,95704.9765625,52419934565,43.889453116659055,252.54564452907653,106126.38561615656,92483.75735259344
2024-12-28,95163.9296875,95525.8984375,94014.2890625,94160.1875,24107436185,46.058618485957105,41.71361386250646,105990.43894517947,92012.49542982054
2024-12-29,93530.2265625,95174.875,92881.7890625,95174.0546875,29635885267,43.122877965411256,-254.26744137612695,106167.60145417362,91445.08370207637
2024-12-30,92643.2109375,94903.3203125,91317.1328125,93527.1953125,56188003691,41.57346977831919,-554.0228770602262,106396.66495233748,90812.79832891253
2024-12-31,93429.203125,96090.6015625,91914.03125,92643.25,43625106843,43.5103321965895,-719.8601193818322,106227.0684664487,90208.0120023013
2025-01-01,94419.7578125,94929.8671875,92788.125,93425.1015625,24519888919,45.94247861861738,-762.5674410653592,106063.77030004548,89808.98594995453
2025-01-02,96886.875,97739.8203125,94201.5703125,94416.2890625,46009564411,51.53889493686268,-590.5302970445773,105681.69100217569,89733.82696657431
2025-01-03,98107.4296875,98956.9140625,96034.6171875,96881.7265625,35611391163,54.07216785071371,-351.64748495371896,105343.33766395666,89745.62639854333
2025-01-04,98236.2265625,98734.4296875,97562.9765625,98106.9921875,22342608078,54.343389963707786,-150.206813259123,104412.58140411739,90070.13578338262
2025-01-05,98314.9609375,98813.3046875,97291.765625,98233.90625,20525254825,54.52020183435936,15.609638219655608,102823.428614426,90887.81279182399
2025-01-06,102078.0859375,102482.875,97926.1484375,98314.953125,51823432705,62.07905416764192,445.5372325324279,101516.89063431579,91788.09920943421
2025-01-07,96922.703125,102712.484375,96132.875,102248.8515625,58685738547,49.854372813272846,366.04213497084856,101109.85484159608,91883.25140840393
2025-01-08,95043.5234375,97258.3203125,92525.84375,96924.1640625,63875859171,46.277110678066926,149.68215884744131,101005.2880300472,91743.0752512028
2025-01-09,92484.0390625,95349.71875,91220.84375,95043.484375,62777261693,41.87031795109162,-225.71181428455748,100990.54760154574,91230.62661720427
2025-01-10,94701.453125,95770.609375,92250.09375,92494.4921875,62058693684,46.61347033214738,-340.3639556069538,100873.1058458515,91095.74102914848
2025-01-11,94566.59375,94977.6875,93840.046875,94700.8359375,18860894100,46.365679753679075,-437.0703531603067,100871.12677375773,91043.88572624228
2025-01-12,94488.4375,95367.5390625,93712.5078125,94565.7265625,20885130965,46.21235977418895,-514.0913016347622,100872.21605214305,91023.01597910695
2025-01-13,94516.5234375,95837.0,89260.1015625,94488.890625,72978998252,46.28110445365576,-566.3362856060849,100535.40149668127,90943.87350331873
2025-01-14,96534.046875,97352.6640625,94322.15625,94519.0078125,53769675818,51.114486538628086,-439.8729499926703,100130.73088590772,91072.02927034229
2025-01-15,100504.4921875,100697.234375,96501.640625,96534.046875,57805923627,58.94356434852153,-19.048511691653403,100846.20392581161,90827.45388668838
2025-01-16,99756.90625,100781.5859375,97364.4453125,100505.296875,54103781805,57.08963043823932,251.23783682557405,101340.93438978244,90891.92811021754
2025-01-17,104462.0390625,105884.2265625,99948.90625,100025.765625,71888972663,64.62993887323582,835.475766298332,102920.04847941565,90242.62495808434
2025-01-18,104408.0703125,104913.203125,102226.6171875,104124.953125,50445655726,64.4899562608108,1279.3857450442447,104152.72412508148,90097.73368741853
2025-01-19,101089.609375,106299.796875,99570.53125,104411.2890625,76789928525,56.400776831498405,1347.8780382777186,104461.14688346571,90633.95077278429
2025-01-20,102016.6640625,109114.8828125,99471.359375,101083.75,126279678351,57.98624389394728,1460.1327383805474,104880.74959205775,91073.09415794225
2025-01-21,106146.265625,107180.921875,100103.953125,102052.578125,88733878242,64.22680553102703,1860.8687934368209,106120.01109147485,91006.48343977515
2025-01-22,103653.0703125,106294.34375,103360.265625,106136.3828125,53878181052,58.57036849771314,1954.7419308064273,106728.82222828481,91074.2918342152
2025-01-23,103960.171875,106820.328125,101257.8046875,103657.671875,104104515428,59.04878247687441,2030.511129676568,107313.0194086944,91075.3688725556
2025-01-24,104819.484375,107098.546875,102772.125,103965.671875,52388229265,60.42585899919264,2135.283879450304,107986.64058831145,91060.07347418854
2025-01-25,104714.6484375,105243.7890625,104120.375,104824.03125,23888996502,60.16006614661339,2184.6740914730326,108579.21375165964,91107.46906084035
2025-01-26,102682.5,105438.6484375,102507.7109375,104713.2109375,22543395879,55.100578375548544,2036.3648484256119,108644.2610639513,91102.86315479869
2025-01-27,102087.6875,103214.109375,97795.9375,102680.3046875,89006608428,53.67759241220531,1849.5122808138112,108843.71961596956,91419.90304028043
2025-01-28,101332.4765625,103730.8203125,100238.1875,102095.4140625,47180685494,51.84679926971765,1621.7960088294785,108849.35492403684,92043.16304471316
2025-01-29,103703.2109375,104750.8046875,101283.8203125,101317.5234375,47432049818,56.82505652732154,1614.022230108647,108675.03872781839,93339.3964284316
2025-01-30,104735.3046875,106418.765625,103321.6484375,103709.3359375,41915744521,58.821002931488174,1671.8705119643128,108762.59150045454,94255.22881204546
2025-01-31,102405.0234375,106026.3515625,101543.8828125,104737.5625,45732764360,52.87726124775497,1512.2492027405242,108421.79289102902,95379.87039022097
2025-02-01,100655.90625,102755.7265625,100297.7109375,102402.796875,27757944848,48.8843250170725,1230.4254474769841,107818.46611572155,96599.94404052845
2025-02-02,97688.9765625,101430.6640625,96216.078125,100661.5390625,63091816853,42.95853912572535,758.923265888996,107227.27089192788,97508.3845768221
2025-02-03,101405.421875,102514.171875,91242.890625,97681.1015625,115400897748,50.97526071203418,677.3325985093688,106704.74841673691,98518.04455201309
2025-02-04,97871.8203125,101745.6171875,96208.109375,101398.71875,73002130211,44.56243301682841,323.8066507218027,106984.33032210162,97975.19545914838
2025-02-05,96615.4453125,99113.2109375,96174.828125,97878.0078125,49125911241,42.51450974164635,-57.08611920545809,107381.11790500022,97264.26178249979
2025-02-06,96593.296875,99168.609375,95707.3515625,96610.640625,45302471947,42.47744920466247,-356.6226534025336,107462.63769810466,96395.86777064533
2025-02-07,96529.0859375,100154.140625,95653.8828125,96581.3203125,55741290456,42.36215613840846,-592.3604384184437,107417.56653071576,95653.04050053423
2025-02-08,96482.453125,96877.8046875,95702.4921875,96533.2578125,22447526395,42.272419633744875,-774.024734360617,107586.29030855751,95023.6010976925
2025-02-09,96500.09375,97325.28125,94745.2578125,96481.3125,27732901800,42.32219412911505,-906.1262869151979,107637.21649257586,94421.01788242414
2025-02-10,97437.5546875,98333.21875,95320.84375,96499.4609375,40078962391,45.03449360746202,-924.5152201198944,106938.07937215274,94249.28390909726
2025-02-11,95747.4296875,98492.8984375,94875.0390625,97438.1328125,37488783272,41.2667645994668,-1063.2115043102385,106713.89274715148,93682.90647159853
2025-02-12,97885.859375,98151.0234375,94101.203125,95745.6953125,49340445530,47.27704770106328,-989.1733301937347,106244.64937454615,93544.71859420386
2025-02-13,96623.8671875,98111.0859375,95269.7109375,97888.75,37147280860,44.39007137962337,-1020.5653246301517,105562.67375013673,93407.13249986326
2025-02-14,97508.96875,98819.46875,96342.8046875,96623.3671875,32697987277,46.84186404456142,-962.9234255460906,104757.63731016118,93491.60097108882
2025-02-15,97580.3515625,97975.0390625,97240.1953125,97508.3828125,17047266288,47.044644699436446,-901.0945517560613,104293.14737578027,93445.87606171973
2025-02-16,96175.03125,97725.59375,96060.9765625,97580.4921875,16536755396,43.52452696495462,-954.4895667153614,103907.44643918646,93240.31137331354
2025-02-17,95773.3828125,97032.234375,95243.546875,96179.0078125,27336550690,42.54470327190325,-1017.4862251112208,103604.830967186,92987.01747031401
2025-02-18,95539.546875,96695.375,93388.8359375,95773.8125,37325720482,41.95256617911325,-1073.900875847452,102703.3209427791,93072.1610884709
2025-02-19,96635.609375,96855.59375,95011.96875,95532.53125,28990872862,45.76305533393733,-1018.4270167280192,101152.83805757196,93812.67444242805
2025-02-20,98333.9375,98767.1953125,96442.671875,96632.6796875,31668022771,51.1175849482179,-827.879418936689,100212.27578755333,94346.12811869667
2025-02-21,96125.546875,99497.96875,94852.9609375,98340.671875,49608706470,44.90892662925477,-845.3233802803734,99579.23067574872,94526.13729300129
2025-02-22,96577.7578125,96950.15625,95765.34375,96134.203125,18353824477,46.34600143885627,-813.2831797059916,99514.11081747283,94480.13527627717
2025-02-23,96273.921875,96671.875,95270.453125,96577.8046875,16999478976,45.487438018440855,-803.1498987180239,98253.78589672864,95227.31019702136
2025-02-24,91418.171875,96503.453125,91371.7421875,96277.9609375,44046480529,34.490698044206965,-1173.4112894115679,99116.56443069792,93719.16681930209
2025-02-25,88736.171875,92511.078125,86008.234375,91437.1171875,92139104128,30.154476957512813,-1664.0786320984043,100319.9492028677,91727.85470338228
2025-02-26,84347.0234375,89286.25,82131.8984375,88638.890625,64597492134,24.68496962734787,-2379.672253068449,102056.99015768182,88766.18640481819
2025-02-27,84704.2265625,87000.78125,83144.9609375,84076.859375,52659591954,25.86351969460091,-2884.7089176111476,102910.02094875292,86730.66967624707
2025-02-28,84373.0078125,85036.3203125,78248.9140625,84705.625,83610570576,25.46559169342028,-3273.940746895474,103448.14532346939,84981.60077028061
2025-03-01,86031.9140625,86522.3046875,83794.234375,84373.8671875,29190628396,31.176986370717742,-3409.2501915268367,103515.17038392591,83867.75774107409
2025-03-02,94248.3515625,95043.4375,85040.2109375,86036.2578125,58398341092,51.14519300784996,-2820.9677029442682,103209.75578709955,83854.25202540045
2025-03-03,86065.671875,94429.75,85081.3046875,94248.421875,70072228536,39.007201087297744,-2980.664215987039,103191.34332820613,82904.48870304387
2025-03-04,87222.1953125,88911.2734375,81529.2421875,86064.0703125,68095241474,41.13363935742686,-2979.556603373974,102705.83900788911,82323.6266171109
2025-03-05,90623.5625,90998.2421875,86379.7734375,87222.953125,50498988027,46.987425778117405,-2673.3996200916736,102256.47623336487,82172.95892288513
2025-03-06,89961.7265625,92804.9375,87852.140625,90622.359375,47749810486,46.028298769782054,-2455.8629744136124,101618.80131549652,82055.90962200348
2025-03-07,86742.671875,91191.046875,84717.6796875,89963.28125,65945677657,41.58233394420624,-2514.231925384782,100944.14440868256,81646.79856006743
2025-03-08,86154.59375,86847.265625,85247.484375,86742.65625,18206118081,40.80686276782602,-2578.2225844033965,100418.19636404647,81170.70285470354
2025-03-09,80601.0390625,86471.1328125,80052.484375,86154.3046875,30899345977,34.30125948290335,-3041.9948697096697,100338.14623948708,79733.51860426294
2025-03-10,78532.0,83955.9296875,77420.59375,80597.1484375,54061099422,32.23911183081822,-3535.734165237838,100305.46231784012,78065.44783840988
2025-03-11,82862.2109375,83577.7578125,76624.25,78523.875,54702837196,40.32499072350882,-3536.843747458057,99389.59101374495,77603.97929875505
2025-03-12,83722.359375,84358.578125,80635.25,82857.375,40353484454,41.81038805366905,-3428.7913368333393,97852.00578981591,77680.40671018409
2025-03-13,81066.703125,84301.6953125,79931.8515625,83724.921875,31412940153,38.61455342700215,-3516.9075668358273,96732.14351920199,77294.38460579803
2025-03-14,83969.1015625,85263.2890625,80797.5625,81066.9921875,29588112414,43.68122929914451,-3314.3354207769735,95124.93126636455,77640.73123363545
2025-03-15,84343.109375,84672.671875,83639.59375,83968.40625,13650491277,44.31901232811354,-3088.0194646536256,93287.3724231207,78285.20882687929
2025-03-16,82579.6875,85051.6015625,82017.90625,84333.3203125,21330270174,41.909167603756515,-3016.1871190908423,92499.6360391191,78189.09677338091
2025-03-17,84075.6875,84725.328125,82492.15625,82576.3359375,25092785558,44.65839576663239,-2806.1966817514476,92111.46523919179,78111.21913580822
2025-03-18,82718.5,84075.71875,81179.9921875,84075.71875,24095774594,42.684751476186094,-2717.960479485526,92101.23159120904,77958.60044004096
2025-03-19,86854.2265625,87021.1875,82569.7265625,82718.8046875,34931960257,49.944392564247494,-2287.9401339269098,92250.9022242157,78023.9298070343
2025-03-20,84167.1953125,87443.265625,83647.1953125,86872.953125,29028988961,45.8784667621432,-2139.3062861653016,92245.59883050746,78008.65195074255
2025-03-21,84043.2421875,84782.2734375,83171.0703125,84164.5390625,19030452299,45.69366837124052,-2008.3637055980653,92148.39035863848,77906.99323511153
2025-03-22,83832.484375,84513.875,83674.78125,84046.2578125,9863214091,45.359115506926535,-1899.6986180528038,90242.84090307636,78770.95597192364
2025-03-23,86054.375,86094.78125,83794.9140625,83831.8984375,12594615537,49.552565690617264,-1615.6683301691664,90241.66414295242,78771.00304454757
2025-03-24,87498.9140625,88758.7265625,85541.1953125,86070.9296875,34582604933,52.12505372924487,-1259.491417808269,90282.9099707686,78757.42909173139
2025-03-25,87471.703125,88542.3984375,86346.078125,87512.8203125,30005840049,52.07118823282804,-968.2529268667131,89597.25555579796,79127.89756920205
2025-03-26,88230.1171875,88250.453125,87117.8515625,87458.625,28383614976,53.513111614115836,-668.5401335151691,89184.49458160799,79367.49760589201
